t1,t2,v,s
50,115,0.28853,0.1
175,248,0.15223,0.1
66,189,0.24223,0.1
121,173,0.31135,0.1
107,235,0.27254,0.1
5,85,0.21904,0.1
40,189,0.14074,0.1
34,115,0.28313,0.1
46,125,0.29839,0.1
17,112,0.28023,0.1
14,225,0.00211,0.1
17,19,0.00053,0.1
151,246,0.25090,0.1
8,85,0.21905,0.1
69,143,0.31362,0.1
4,164,0.19564,0.1
80,94,0.24366,0.1
168,223,0.18132,0.1
75,244,0.19828,0.1
62,211,0.18716,0.1
121,179,0.30888,0.1
49,156,0.27101,0.1
186,215,0.12347,0.1
127,169,0.30980,0.1
44,168,0.21857,0.1
45,207,0.10755,0.1
58,214,0.17166,0.1
206,208,0.05575,0.1
172,229,0.16715,0.1
226,235,0.00183,0.1
88,231,0.22798,0.1
24,243,0.00116,0.1
70,126,0.30702,0.1
3,145,0.26996,0.1
160,201,0.21253,0.1
65,86,0.22396,0.1
14,113,0.28022,0.1
132,250,0.29076,0.1
33,96,0.24793,0.1
11,185,0.12354,0.1
54,75,0.19869,0.1
6,13,0.00016,0.1
178,246,0.14472,0.1
14,61,0.16612,0.1
184,252,0.12804,0.1
168,182,0.18157,0.1
99,223,0.25513,0.1
43,127,0.29705,0.1
3,115,0.28244,0.1
33,208,0.05252,0.1
21,190,0.11416,0.1
70,102,0.26868,0.1
42,224,0.05484,0.1
239,243,0.00010,0.1
0,103,0.26493,0.1
45,161,0.23613,0.1
71,154,0.30469,0.1
212,236,0.02718,0.1
178,209,0.14479,0.1
203,230,0.06434,0.1
51,160,0.26397,0.1
19,159,0.21218,0.1
68,184,0.25217,0.1
64,127,0.30649,0.1
12,136,0.28804,0.1
130,218,0.29263,0.1
75,225,0.19916,0.1
97,131,0.31358,0.1
28,233,0.00270,0.1
58,171,0.25769,0.1
96,173,0.29886,0.1
27,242,0.00158,0.1
15,28,0.00239,0.1
5,151,0.25090,0.1
109,161,0.31619,0.1
10,57,0.15118,0.1
186,196,0.12349,0.1
105,220,0.27116,0.1
167,245,0.18130,0.1
13,150,0.25837,0.1
203,249,0.06434,0.1
175,200,0.15235,0.1
25,236,0.00122,0.1
54,66,0.18154,0.1
153,214,0.24263,0.1
19,147,0.26447,0.1
1,245,0.00006,0.1
52,183,0.21651,0.1
0,222,0.00496,0.1
157,181,0.22259,0.1
56,90,0.23369,0.1
28,73,0.19370,0.1
4,117,0.28434,0.1
11,27,0.00148,0.1
28,42,0.05215,0.1
159,231,0.21194,0.1
9,19,0.00053,0.1
194,197,0.10074,0.1
120,180,0.30888,0.1
124,174,0.31011,0.1
179,251,0.13829,0.1
137,172,0.29505,0.1
8,224,0.00310,0.1
84,178,0.27946,0.1
32,77,0.20241,0.1
180,238,0.13829,0.1
141,188,0.28493,0.1
2,35,0.01071,0.1
54,64,0.17667,0.1
21,90,0.23235,0.1
37,220,0.02339,0.1
24,153,0.24262,0.1
35,64,0.17652,0.1
40,186,0.14960,0.1
142,243,0.27948,0.1
179,180,0.13829,0.1
87,94,0.24331,0.1
45,225,0.07006,0.1
149,163,0.26120,0.1
73,210,0.21243,0.1
179,193,0.13836,0.1
29,246,0.00245,0.1
58,204,0.19859,0.1
210,236,0.03648,0.1
7,189,0.11369,0.1
48,211,0.12206,0.1
7,230,0.00071,0.1
91,247,0.23236,0.1
17,217,0.01039,0.1
146,202,0.27266,0.1
30,50,0.11676,0.1
84,103,0.26819,0.1
38,160,0.22363,0.1
137,147,0.29265,0.1
114,243,0.28246,0.1
223,229,0.00306,0.1
67,199,0.22433,0.1
121,121,0.28786,0.1
113,238,0.28023,0.1
79,245,0.20677,0.1
6,131,0.29075,0.1
134,139,0.29457,0.1
93,180,0.28715,0.1
65,208,0.20257,0.1
21,46,0.08519,0.1
79,189,0.25925,0.1
17,163,0.19584,0.1
78,105,0.27345,0.1
13,44,0.06852,0.1
25,77,0.20236,0.1
144,157,0.28006,0.1
96,197,0.27681,0.1
16,216,0.01421,0.1
54,203,0.18357,0.1
76,232,0.20257,0.1
229,248,0.00069,0.1
163,185,0.19608,0.1
18,45,0.06852,0.1
162,226,0.20318,0.1
6,184,0.12805,0.1
29,195,0.09543,0.1
123,202,0.30039,0.1
181,214,0.13286,0.1
94,130,0.31157,0.1
23,114,0.28249,0.1
61,184,0.23988,0.1
25,206,0.05667,0.1
98,181,0.29456,0.1
12,220,0.00730,0.1
22,99,0.25415,0.1
89,230,0.22808,0.1
75,220,0.20184,0.1
147,203,0.26640,0.1
43,83,0.21557,0.1
35,204,0.07345,0.1
211,241,0.02718,0.1
91,142,0.31913,0.1
53,205,0.16835,0.1
29,218,0.01234,0.1
37,111,0.27877,0.1
13,141,0.27951,0.1
10,80,0.21113,0.1
14,125,0.29069,0.1
82,121,0.29862,0.1
115,135,0.31178,0.1
61,221,0.16906,0.1
45,103,0.26716,0.1
18,243,0.00063,0.1
130,198,0.30034,0.1
162,219,0.20323,0.1
59,191,0.22409,0.1
125,202,0.30068,0.1
143,243,0.27494,0.1
62,161,0.28190,0.1
79,94,0.24375,0.1
4,213,0.01957,0.1
73,187,0.25301,0.1
40,142,0.28768,0.1
195,217,0.09356,0.1
75,98,0.25654,0.1
134,186,0.29902,0.1
64,251,0.17649,0.1
182,195,0.13289,0.1
196,253,0.09356,0.1
193,216,0.10074,0.1
165,183,0.18875,0.1
118,176,0.31057,0.1
9,224,0.00310,0.1
148,171,0.26803,0.1
21,123,0.28946,0.1
52,56,0.15125,0.1
182,206,0.13289,0.1
17,228,0.00146,0.1
31,48,0.10142,0.1
202,236,0.07213,0.1
121,224,0.28840,0.1
149,186,0.26109,0.1
16,63,0.17146,0.1
119,252,0.28625,0.1
17,209,0.03686,0.1
36,160,0.21959,0.1
192,245,0.10774,0.1
12,79,0.20674,0.1
148,158,0.26741,0.1
106,239,0.27252,0.1
37,47,0.08520,0.1
198,244,0.08617,0.1
32,218,0.01655,0.1
31,45,0.06852,0.1
138,142,0.28921,0.1
49,223,0.10374,0.1
18,39,0.02529,0.1
145,188,0.27385,0.1
136,167,0.29858,0.1
104,136,0.31517,0.1
85,240,0.21909,0.1
97,151,0.31909,0.1
10,118,0.28625,0.1
10,221,0.00508,0.1
134,135,0.29135,0.1
25,120,0.28795,0.1
11,211,0.02730,0.1
38,155,0.24190,0.1
106,111,0.27930,0.1
103,159,0.31592,0.1
14,26,0.00148,0.1
41,187,0.14538,0.1
122,198,0.30232,0.1
127,150,0.31084,0.1
46,83,0.21577,0.1
35,58,0.15976,0.1
167,177,0.18154,0.1
11,189,0.11376,0.1
123,205,0.29805,0.1
57,144,0.30792,0.1
22,242,0.00093,0.1
29,247,0.00243,0.1
11,148,0.26435,0.1
22,148,0.26456,0.1
103,221,0.26636,0.1
182,254,0.13284,0.1
47,141,0.29751,0.1
92,131,0.31380,0.1
27,181,0.13385,0.1
74,201,0.23393,0.1
22,225,0.00266,0.1
168,210,0.18147,0.1
182,239,0.13284,0.1
195,242,0.09356,0.1
25,205,0.05667,0.1
95,112,0.28603,0.1
86,108,0.28052,0.1
44,202,0.12889,0.1
138,250,0.28604,0.1
35,69,0.18545,0.1
20,72,0.19369,0.1
60,164,0.27588,0.1
54,127,0.30453,0.1
88,249,0.22781,0.1
55,242,0.14165,0.1
66,93,0.23867,0.1
54,63,0.17162,0.1
96,183,0.28975,0.1
133,159,0.30203,0.1
52,100,0.26286,0.1
130,200,0.29973,0.1
69,127,0.30687,0.1
78,246,0.20677,0.1
56,127,0.30514,0.1
10,191,0.10783,0.1
21,222,0.00562,0.1
26,232,0.00193,0.1
190,227,0.11367,0.1
115,177,0.30902,0.1
10,188,0.11888,0.1
114,127,0.30109,0.1
100,156,0.31812,0.1
208,216,0.04654,0.1
11,144,0.27497,0.1
82,167,0.29123,0.1
27,99,0.25417,0.1
42,50,0.11679,0.1
178,254,0.14472,0.1
110,203,0.29225,0.1
41,216,0.04983,0.1
67,242,0.18135,0.1
93,157,0.31147,0.1
90,91,0.23234,0.1
88,189,0.27294,0.1
42,162,0.22840,0.1
131,169,0.30400,0.1
34,238,0.01085,0.1
73,132,0.31246,0.1
39,41,0.03719,0.1
14,47,0.08519,0.1
177,182,0.14476,0.1
67,164,0.28248,0.1
29,130,0.29181,0.1
8,226,0.00187,0.1
225,243,0.00183,0.1
167,195,0.18160,0.1
90,109,0.28019,0.1
138,156,0.29515,0.1
23,212,0.02796,0.1
10,131,0.29077,0.1
130,222,0.29206,0.1
85,119,0.29579,0.1
88,96,0.24889,0.1
109,116,0.28774,0.1
23,147,0.26456,0.1
142,202,0.28319,0.1
137,141,0.28921,0.1
202,244,0.07213,0.1
104,128,0.30482,0.1
90,209,0.24685,0.1
75,235,0.19831,0.1
225,236,0.00183,0.1
46,162,0.24389,0.1
19,68,0.18539,0.1
26,183,0.12907,0.1
55,227,0.14228,0.1
85,209,0.23506,0.1
25,200,0.08025,0.1
232,253,0.00045,0.1
11,21,0.00067,0.1
18,85,0.21905,0.1
101,241,0.25992,0.1
31,89,0.22786,0.1
36,72,0.19380,0.1
4,221,0.00498,0.1
154,245,0.24223,0.1
146,187,0.27385,0.1
103,246,0.26494,0.1
117,208,0.29331,0.1
109,190,0.30094,0.1
36,142,0.28318,0.1
213,218,0.01955,0.1
81,174,0.28111,0.1
32,105,0.26950,0.1
234,235,0.00031,0.1
4,190,0.11369,0.1
35,129,0.29292,0.1
144,246,0.27494,0.1
186,235,0.12346,0.1
200,246,0.07939,0.1
65,160,0.28802,0.1
57,236,0.15128,0.1
121,222,0.28874,0.1
200,211,0.07939,0.1
104,131,0.31168,0.1
162,183,0.20373,0.1
84,160,0.30332,0.1
19,82,0.21506,0.1
20,215,0.01447,0.1
126,206,0.29858,0.1
27,106,0.27257,0.1
159,249,0.21194,0.1
27,198,0.08735,0.1
52,136,0.30789,0.1
9,201,0.07216,0.1
208,226,0.04654,0.1
201,221,0.07213,0.1
114,171,0.31219,0.1
166,226,0.18841,0.1
34,235,0.01087,0.1
70,199,0.23049,0.1
6,56,0.15118,0.1
117,237,0.28437,0.1
216,244,0.01382,0.1
92,158,0.31147,0.1
114,121,0.29128,0.1
111,248,0.27788,0.1
166,219,0.18844,0.1
0,251,0.00004,0.1
235,252,0.00016,0.1
30,130,0.29206,0.1
40,167,0.20171,0.1
94,173,0.29642,0.1
142,168,0.28618,0.1
83,113,0.28701,0.1
146,251,0.26996,0.1
110,178,0.30774,0.1
105,117,0.28911,0.1
58,163,0.27304,0.1
40,93,0.23790,0.1
35,73,0.19376,0.1
56,217,0.15752,0.1
186,194,0.12349,0.1
135,245,0.28802,0.1
180,242,0.13829,0.1
109,202,0.29220,0.1
92,166,0.30262,0.1
44,154,0.26685,0.1
48,155,0.27101,0.1
59,194,0.22002,0.1
30,85,0.21910,0.1
44,157,0.25077,0.1
161,172,0.20359,0.1
140,213,0.28442,0.1
110,142,0.31756,0.1
27,205,0.05704,0.1
73,77,0.20250,0.1
97,234,0.24787,0.1
54,155,0.28527,0.1
60,228,0.16675,0.1
7,136,0.28802,0.1
32,174,0.16384,0.1
145,232,0.26998,0.1
32,146,0.27176,0.1
93,203,0.26148,0.1
165,226,0.18841,0.1
215,219,0.01382,0.1
47,89,0.22878,0.1
10,216,0.01394,0.1
200,230,0.07939,0.1
226,233,0.00183,0.1
143,237,0.27495,0.1
45,244,0.06860,0.1
13,101,0.25989,0.1
174,246,0.15974,0.1
58,205,0.19347,0.1
65,153,0.30117,0.1
37,151,0.25650,0.1
48,155,0.27101,0.1
29,159,0.21305,0.1
62,169,0.26767,0.1
225,228,0.00183,0.1
182,226,0.13284,0.1
61,110,0.28399,0.1
68,251,0.18541,0.1
62,114,0.29000,0.1
110,143,0.31860,0.1
8,210,0.03652,0.1
153,238,0.24223,0.1
196,219,0.09356,0.1
185,249,0.12346,0.1
26,129,0.29169,0.1
1,97,0.24777,0.1
17,164,0.19584,0.1
35,75,0.19832,0.1
114,230,0.28258,0.1
23,199,0.08007,0.1
22,141,0.27966,0.1
34,238,0.01085,0.1
30,133,0.29027,0.1
160,178,0.21266,0.1
78,198,0.24701,0.1
39,168,0.19522,0.1
57,192,0.21805,0.1
51,120,0.29588,0.1
63,117,0.29265,0.1
112,114,0.28336,0.1
170,198,0.17478,0.1
70,199,0.23049,0.1
50,106,0.27668,0.1
172,175,0.16723,0.1
92,158,0.31147,0.1
52,149,0.29606,0.1
28,65,0.17648,0.1
20,220,0.00780,0.1
92,167,0.30056,0.1
80,107,0.27730,0.1
21,159,0.21225,0.1
133,154,0.30142,0.1
144,231,0.27496,0.1
95,175,0.29418,0.1
139,215,0.28406,0.1
41,125,0.29430,0.1
69,218,0.19080,0.1
44,158,0.25077,0.1
17,102,0.26494,0.1
13,52,0.13026,0.1
14,110,0.27789,0.1
20,72,0.19369,0.1
97,242,0.24780,0.1
45,141,0.29420,0.1
53,208,0.16211,0.1
47,139,0.29955,0.1
142,176,0.28579,0.1
214,225,0.01955,0.1
61,251,0.16614,0.1
92,242,0.23729,0.1
74,161,0.29265,0.1
51,223,0.11897,0.1
171,229,0.16715,0.1
62,148,0.30827,0.1
46,50,0.11679,0.1
46,90,0.23344,0.1
61,75,0.19858,0.1
95,121,0.29788,0.1
41,185,0.14960,0.1
23,213,0.02035,0.1
27,112,0.28029,0.1
160,247,0.21194,0.1
198,248,0.08617,0.1
148,180,0.26783,0.1
91,245,0.23236,0.1
30,74,0.19827,0.1
4,245,0.00008,0.1
199,210,0.07939,0.1
53,143,0.30402,0.1
115,178,0.30902,0.1
113,135,0.31264,0.1
19,142,0.27960,0.1
5,194,0.10075,0.1
5,236,0.00018,0.1
146,235,0.26996,0.1
66,81,0.21162,0.1
114,153,0.31908,0.1
130,252,0.29150,0.1
53,184,0.21651,0.1
134,173,0.30080,0.1
155,247,0.23175,0.1
64,175,0.25898,0.1
104,110,0.27997,0.1
11,144,0.27497,0.1
108,124,0.30022,0.1
77,96,0.24958,0.1
13,237,0.00031,0.1
125,211,0.29464,0.1
177,229,0.14472,0.1
198,216,0.08617,0.1
38,77,0.20256,0.1
146,155,0.27363,0.1
95,208,0.25929,0.1
24,163,0.19617,0.1
59,132,0.31001,0.1
71,72,0.19374,0.1
45,232,0.06890,0.1
68,179,0.25722,0.1
19,36,0.01651,0.1
139,155,0.29069,0.1
60,69,0.18556,0.1
40,224,0.03999,0.1
46,71,0.18960,0.1
54,167,0.25641,0.1
153,198,0.24366,0.1
78,186,0.26352,0.1
170,198,0.17478,0.1
70,180,0.25953,0.1
5,242,0.00012,0.1
118,141,0.31422,0.1
74,118,0.29587,0.1
15,113,0.28022,0.1
168,201,0.18157,0.1
55,182,0.22693,0.1
108,194,0.29831,0.1
236,241,0.00016,0.1
95,154,0.31696,0.1
48,66,0.18159,0.1
216,222,0.01382,0.1
10,74,0.19823,0.1
53,133,0.30777,0.1
104,106,0.27317,0.1
85,129,0.31162,0.1
47,185,0.18287,0.1
78,129,0.31130,0.1
69,248,0.18541,0.1
9,178,0.14475,0.1
49,76,0.20290,0.1
68,129,0.31033,0.1
89,193,0.26807,0.1
12,101,0.25989,0.1
82,141,0.31772,0.1
71,151,0.30771,0.1
43,244,0.05224,0.1
81,169,0.28691,0.1
124,130,0.29859,0.1
11,85,0.21905,0.1
26,31,0.00421,0.1
115,243,0.28246,0.1
197,199,0.08617,0.1
105,236,0.26926,0.1
81,89,0.22832,0.1
66,103,0.26872,0.1
0,122,0.28940,0.1
10,235,0.00028,0.1
19,166,0.18868,0.1
113,172,0.31187,0.1
97,223,0.24885,0.1
12,211,0.02734,0.1
59,166,0.26920,0.1
18,38,0.02529,0.1
148,171,0.26803,0.1
79,174,0.27886,0.1
36,188,0.13063,0.1
43,94,0.24338,0.1
9,196,0.09359,0.1
141,227,0.27954,0.1
48,171,0.22576,0.1
30,51,0.11676,0.1
40,218,0.04634,0.1
101,166,0.31037,0.1
79,217,0.21154,0.1
81,237,0.21120,0.1
199,224,0.07939,0.1
70,145,0.31320,0.1
140,165,0.29117,0.1
81,146,0.31661,0.1
104,142,0.31905,0.1
23,175,0.15276,0.1
83,186,0.26872,0.1
105,155,0.31911,0.1
29,139,0.28363,0.1
130,133,0.29599,0.1
75,235,0.19831,0.1
55,116,0.29188,0.1
8,121,0.28787,0.1
113,138,0.31411,0.1
58,85,0.21990,0.1
59,186,0.23314,0.1
24,186,0.12420,0.1
99,177,0.29775,0.1
137,161,0.29556,0.1
165,221,0.18843,0.1
152,181,0.25319,0.1
104,198,0.29138,0.1
57,135,0.31038,0.1
215,247,0.01382,0.1
31,151,0.25233,0.1
57,112,0.28668,0.1
185,194,0.12349,0.1
119,244,0.28626,0.1
203,222,0.06434,0.1
59,200,0.20751,0.1
158,249,0.22161,0.1
46,86,0.22395,0.1
36,251,0.01655,0.1
4,205,0.05577,0.1
103,198,0.28857,0.1
46,137,0.30097,0.1
107,250,0.27251,0.1
124,161,0.31310,0.1
213,218,0.01955,0.1
100,115,0.28767,0.1
2,203,0.06434,0.1
36,140,0.28652,0.1
28,171,0.16857,0.1
91,145,0.31922,0.1
27,76,0.20237,0.1
133,207,0.29367,0.1
41,243,0.03729,0.1
24,243,0.00116,0.1
217,234,0.01000,0.1
77,159,0.29758,0.1
61,69,0.18556,0.1
233,244,0.00031,0.1
105,112,0.28310,0.1
72,122,0.30144,0.1
14,26,0.00148,0.1
89,244,0.22784,0.1
52,122,0.29907,0.1
87,101,0.26235,0.1
22,58,0.15973,0.1
133,154,0.30142,0.1
27,200,0.08060,0.1
20,117,0.28439,0.1
35,162,0.20842,0.1
81,102,0.26839,0.1
230,238,0.00069,0.1
31,116,0.28464,0.1
57,144,0.30792,0.1
54,153,0.29086,0.1
83,148,0.31630,0.1
117,202,0.29791,0.1
52,95,0.24418,0.1
36,105,0.26991,0.1
27,45,0.06852,0.1
6,158,0.22162,0.1
31,210,0.04035,0.1
19,35,0.01071,0.1
125,159,0.31348,0.1
144,236,0.27495,0.1
91,164,0.30292,0.1
70,207,0.21367,0.1
105,151,0.32064,0.1
39,40,0.03719,0.1
11,151,0.25094,0.1
94,191,0.28019,0.1
7,122,0.28940,0.1
69,129,0.31033,0.1
175,245,0.15223,0.1
152,155,0.25210,0.1
29,233,0.00270,0.1
144,174,0.28032,0.1
39,218,0.03471,0.1
1,9,0.00004,0.1
67,217,0.18682,0.1
4,205,0.05577,0.1
113,199,0.29681,0.1
53,186,0.21351,0.1
19,148,0.26447,0.1
106,143,0.31957,0.1
10,208,0.04665,0.1
196,206,0.09357,0.1
143,233,0.27495,0.1
42,108,0.27777,0.1
126,220,0.29243,0.1
96,144,0.32031,0.1
120,122,0.29106,0.1
110,151,0.32010,0.1
32,164,0.19907,0.1
176,248,0.15223,0.1
75,218,0.20328,0.1
2,53,0.13026,0.1
85,198,0.25611,0.1
169,187,0.17478,0.1
136,232,0.28805,0.1
15,126,0.29149,0.1
82,135,0.31597,0.1
153,187,0.24394,0.1
130,153,0.30753,0.1
89,201,0.25705,0.1
83,160,0.30199,0.1
79,191,0.25664,0.1
12,236,0.00033,0.1
33,80,0.21120,0.1
60,240,0.16618,0.1
88,126,0.30767,0.1
30,210,0.04035,0.1
191,208,0.10776,0.1
70,220,0.19303,0.1
202,244,0.07213,0.1
95,157,0.31279,0.1
2,24,0.00106,0.1
188,220,0.11880,0.1
82,226,0.21589,0.1
132,155,0.30482,0.1
16,54,0.14158,0.1
117,193,0.30274,0.1
147,167,0.26802,0.1
55,117,0.29188,0.1
17,24,0.00106,0.1
210,217,0.03648,0.1
140,188,0.28950,0.1
152,196,0.25280,0.1
96,168,0.30463,0.1
120,215,0.29028,0.1
169,182,0.17475,0.1
74,213,0.20808,0.1
69,184,0.25217,0.1
82,208,0.23598,0.1
158,240,0.22161,0.1
8,208,0.04657,0.1
217,219,0.01000,0.1
111,231,0.27797,0.1
132,137,0.29610,0.1
26,233,0.00179,0.1
68,202,0.22375,0.1
99,156,0.31722,0.1
21,181,0.13329,0.1
7,229,0.00071,0.1
56,120,0.29742,0.1
65,196,0.22824,0.1
2,157,0.22161,0.1
40,92,0.23790,0.1
101,191,0.29103,0.1
226,254,0.00183,0.1
116,119,0.28741,0.1
72,139,0.31542,0.1
23,93,0.23726,0.1
59,170,0.26173,0.1
129,216,0.29306,0.1
95,166,0.30452,0.1
24,234,0.00136,0.1
48,126,0.30154,0.1
131,246,0.29076,0.1
54,229,0.14204,0.1
4,14,0.00028,0.1
56,217,0.15752,0.1
3,135,0.28802,0.1
82,152,0.31347,0.1
159,201,0.21253,0.1
57,253,0.15120,0.1
114,217,0.28453,0.1
50,128,0.30277,0.1
147,245,0.26432,0.1
100,163,0.31184,0.1
6,205,0.05577,0.1
59,186,0.23314,0.1
34,205,0.06508,0.1
103,161,0.31447,0.1
7,244,0.00012,0.1
35,240,0.01081,0.1
28,155,0.23272,0.1
4,7,0.00002,0.1
214,251,0.01955,0.1
149,169,0.26135,0.1
148,224,0.26443,0.1
46,211,0.10692,0.1
6,142,0.27948,0.1
186,224,0.12346,0.1
143,170,0.28045,0.1
50,98,0.25650,0.1
14,16,0.00041,0.1
240,247,0.00010,0.1
136,171,0.29821,0.1
38,161,0.21551,0.1
111,215,0.28108,0.1
24,75,0.19824,0.1
78,116,0.29294,0.1
104,177,0.30454,0.1
54,210,0.16552,0.1
70,140,0.31494,0.1
1,147,0.26431,0.1
5,140,0.28314,0.1
5,116,0.28434,0.1
158,212,0.22195,0.1
26,132,0.29097,0.1
50,96,0.24976,0.1
5,143,0.27494,0.1
43,238,0.05227,0.1
66,135,0.31346,0.1
186,221,0.12346,0.1
49,196,0.17187,0.1
124,160,0.31348,0.1
103,172,0.30758,0.1
50,152,0.28821,0.1
1,205,0.05575,0.1
123,145,0.31368,0.1
19,73,0.19369,0.1
138,164,0.29553,0.1
16,243,0.00051,0.1
104,153,0.32009,0.1
38,131,0.29442,0.1
92,187,0.28066,0.1
103,198,0.28857,0.1
19,186,0.12383,0.1
140,248,0.28314,0.1
200,242,0.07939,0.1
7,151,0.25090,0.1
104,120,0.29508,0.1
26,105,0.26928,0.1
133,219,0.29025,0.1
5,224,0.00308,0.1
13,102,0.26493,0.1
143,237,0.27495,0.1
3,23,0.00083,0.1
154,163,0.24377,0.1
183,223,0.12804,0.1
97,224,0.24885,0.1
31,222,0.00912,0.1
97,209,0.26041,0.1
91,116,0.29245,0.1
31,115,0.28271,0.1
96,210,0.26041,0.1
143,160,0.28028,0.1
82,150,0.31516,0.1
20,216,0.01447,0.1
76,127,0.30742,0.1
135,233,0.28804,0.1
28,78,0.20677,0.1
7,115,0.28244,0.1
157,202,0.22237,0.1
15,16,0.00041,0.1
142,185,0.28507,0.1
52,66,0.18156,0.1
16,64,0.17647,0.1
28,146,0.27060,0.1
9,30,0.00421,0.1
163,238,0.19563,0.1
143,219,0.27530,0.1
143,250,0.27494,0.1
66,173,0.26539,0.1
117,210,0.29144,0.1
232,252,0.00045,0.1
60,245,0.16615,0.1
26,243,0.00158,0.1
87,107,0.27701,0.1
235,252,0.00016,0.1
107,186,0.30157,0.1
18,234,0.00083,0.1
0,142,0.27948,0.1
108,157,0.31836,0.1
91,95,0.24294,0.1
89,233,0.22792,0.1
49,112,0.28521,0.1
143,238,0.27495,0.1
55,137,0.30920,0.1
191,213,0.10775,0.1
147,199,0.26678,0.1
145,213,0.27079,0.1
192,201,0.10776,0.1
28,180,0.13989,0.1
125,192,0.30493,0.1
27,48,0.10141,0.1
90,152,0.31675,0.1
145,248,0.26996,0.1
2,198,0.08617,0.1
112,212,0.28615,0.1
77,187,0.25866,0.1
108,175,0.30824,0.1
112,121,0.29220,0.1
22,54,0.14158,0.1
69,239,0.18544,0.1
6,184,0.12805,0.1
162,244,0.20316,0.1
33,194,0.10585,0.1
65,189,0.23896,0.1
67,133,0.31274,0.1
86,165,0.29710,0.1
40,223,0.03999,0.1
132,245,0.29076,0.1
145,221,0.27017,0.1
71,239,0.18929,0.1
115,220,0.28394,0.1
57,168,0.26119,0.1
37,95,0.24275,0.1
81,175,0.27811,0.1
135,193,0.29524,0.1
47,234,0.08544,0.1
146,189,0.27374,0.1
137,230,0.28609,0.1
142,212,0.28101,0.1
195,252,0.09356,0.1
134,224,0.28987,0.1
37,207,0.06128,0.1
65,224,0.17820,0.1
32,61,0.16614,0.1
103,135,0.31572,0.1
6,10,0.00012,0.1
17,169,0.17478,0.1
16,112,0.28023,0.1
166,246,0.18840,0.1
90,242,0.23238,0.1
127,181,0.30661,0.1
64,230,0.17686,0.1
30,87,0.22314,0.1
65,162,0.28396,0.1
158,239,0.22161,0.1
62,140,0.31282,0.1
226,237,0.00183,0.1
21,138,0.28616,0.1
93,174,0.29402,0.1
8,90,0.23234,0.1
91,123,0.30138,0.1
13,59,0.15973,0.1
143,211,0.27626,0.1
161,243,0.20316,0.1
34,239,0.01081,0.1
149,165,0.26127,0.1
57,251,0.15120,0.1
14,80,0.21113,0.1
158,163,0.22221,0.1
148,162,0.26783,0.1
26,114,0.28253,0.1
6,246,0.00008,0.1
208,220,0.04654,0.1
9,90,0.23234,0.1
149,227,0.25836,0.1
23,173,0.16025,0.1
126,214,0.29407,0.1
70,77,0.20256,0.1
24,46,0.08519,0.1
7,22,0.00083,0.1
104,189,0.29779,0.1
39,136,0.29236,0.1
38,175,0.16815,0.1
22,72,0.19369,0.1
107,213,0.27750,0.1
26,41,0.03719,0.1
138,147,0.29265,0.1
210,213,0.03648,0.1
7,207,0.04656,0.1
84,133,0.31503,0.1
88,95,0.24314,0.1
33,174,0.16384,0.1
18,237,0.00067,0.1
96,187,0.28697,0.1
10,120,0.28787,0.1
219,233,0.00714,0.1
96,250,0.24778,0.1
48,95,0.24399,0.1
26,226,0.00330,0.1
3,93,0.23725,0.1
143,177,0.28009,0.1
105,158,0.31792,0.1
84,144,0.31807,0.1
45,75,0.19864,0.1
9,41,0.03719,0.1
50,215,0.12674,0.1
5,154,0.24223,0.1
13,60,0.16612,0.1
2,153,0.24222,0.1
157,176,0.22257,0.1
70,128,0.30702,0.1
215,252,0.01382,0.1
67,237,0.18137,0.1
117,183,0.30699,0.1
106,175,0.30728,0.1
148,180,0.26783,0.1
78,179,0.26989,0.1
77,144,0.31604,0.1
77,131,0.31292,0.1
65,173,0.26278,0.1
56,248,0.15120,0.1
15,166,0.18855,0.1
18,80,0.21113,0.1
1,47,0.08519,0.1
10,212,0.02730,0.1
64,250,0.17649,0.1
10,118,0.28625,0.1
13,249,0.00020,0.1
96,162,0.31001,0.1
61,177,0.24902,0.1
149,206,0.25989,0.1
45,135,0.29929,0.1
80,241,0.21118,0.1
67,154,0.30252,0.1
83,176,0.28021,0.1
43,160,0.23582,0.1
3,124,0.29066,0.1
72,110,0.28415,0.1
34,185,0.13102,0.1
87,91,0.23271,0.1
125,220,0.29173,0.1
44,203,0.12240,0.1
181,243,0.13284,0.1
41,252,0.03723,0.1
82,105,0.27329,0.1
42,102,0.26670,0.1
66,225,0.18230,0.1
79,118,0.29588,0.1
102,220,0.26699,0.1
11,226,0.00195,0.1
176,203,0.15234,0.1
86,127,0.30769,0.1
208,219,0.04654,0.1
26,243,0.00158,0.1
32,225,0.00850,0.1
191,229,0.10774,0.1
92,159,0.30906,0.1
171,184,0.16731,0.1
168,187,0.18159,0.1
2,212,0.02718,0.1
106,147,0.32058,0.1
8,55,0.14158,0.1
47,207,0.12233,0.1
144,185,0.27966,0.1
97,237,0.24782,0.1
42,211,0.07604,0.1
119,137,0.31126,0.1
24,214,0.02056,0.1
237,251,0.00014,0.1
133,241,0.28960,0.1
116,249,0.28435,0.1
43,204,0.10858,0.1
96,134,0.31530,0.1
196,230,0.09356,0.1
147,220,0.26458,0.1
21,234,0.00098,0.1
48,217,0.10902,0.1
225,254,0.00183,0.1
99,128,0.30666,0.1
60,181,0.24252,0.1
115,195,0.30066,0.1
